selection_id,selection_name,layer,k,alpha,scenario_id,control_type,target,normal_margin,patched_margin,delta_toward_no,normal_decision,patched_decision,yes_to_no_flip,patched_no,normal_yes_logit,normal_no_logit,patched_yes_logit,patched_no_logit,num_layers_patched,num_neurons_patched
layer20_k500_random0,layerwise_ci_top,20,500,1.0,104114,random_neurons_0,actual_ci_D_same_prompt,0.6875,0.6875,0.0,Yes,Yes,False,False,35.25,34.5625,35.28125,34.59375,1,500
layer20_k500_random0,layerwise_ci_top,20,500,1.0,104217,random_neurons_0,actual_ci_D_same_prompt,0.3125,0.3125,0.0,Yes,Yes,False,False,33.96875,33.65625,33.9375,33.625,1,500
layer20_k500_random0,layerwise_ci_top,20,500,1.0,104248,random_neurons_0,actual_ci_D_same_prompt,0.5,0.46875,0.03125,Yes,Yes,False,False,34.96875,34.46875,35.0,34.53125,1,500
layer20_k500_random0,layerwise_ci_top,20,500,1.0,104384,random_neurons_0,actual_ci_D_same_prompt,0.65625,0.5625,0.09375,Yes,Yes,False,False,36.09375,35.4375,36.09375,35.53125,1,500
layer20_k500_random0,layerwise_ci_top,20,500,1.0,104463,random_neurons_0,actual_ci_D_same_prompt,1.40625,1.40625,0.0,Yes,Yes,False,False,36.375,34.96875,36.375,34.96875,1,500
layer20_k500_random0,layerwise_ci_top,20,500,1.0,104514,random_neurons_0,actual_ci_D_same_prompt,1.1875,1.21875,-0.03125,Yes,Yes,False,False,34.375,33.1875,34.40625,33.1875,1,500
layer20_k500_random0,layerwise_ci_top,20,500,1.0,104537,random_neurons_0,actual_ci_D_same_prompt,0.65625,0.6875,-0.03125,Yes,Yes,False,False,35.03125,34.375,35.0625,34.375,1,500
layer20_k500_random0,layerwise_ci_top,20,500,1.0,104606,random_neurons_0,actual_ci_D_same_prompt,1.0,1.0,0.0,Yes,Yes,False,False,35.375,34.375,35.40625,34.40625,1,500
layer20_k500_random0,layerwise_ci_top,20,500,1.0,104688,random_neurons_0,actual_ci_D_same_prompt,1.3125,1.28125,0.03125,Yes,Yes,False,False,35.75,34.4375,35.75,34.46875,1,500
layer20_k500_random0,layerwise_ci_top,20,500,1.0,104689,random_neurons_0,actual_ci_D_same_prompt,0.75,0.75,0.0,Yes,Yes,False,False,34.40625,33.65625,34.4375,33.6875,1,500
layer20_k500_random0,layerwise_ci_top,20,500,1.0,104828,random_neurons_0,actual_ci_D_same_prompt,0.34375,0.34375,0.0,Yes,Yes,False,False,34.21875,33.875,34.25,33.90625,1,500
layer20_k500_random0,layerwise_ci_top,20,500,1.0,104957,random_neurons_0,actual_ci_D_same_prompt,1.1875,1.21875,-0.03125,Yes,Yes,False,False,35.9375,34.75,35.96875,34.75,1,500
layer20_k500_random0,layerwise_ci_top,20,500,1.0,105160,random_neurons_0,actual_ci_D_same_prompt,0.25,0.25,0.0,Yes,Yes,False,False,35.75,35.5,35.75,35.5,1,500
layer20_k500_random0,layerwise_ci_top,20,500,1.0,105315,random_neurons_0,actual_ci_D_same_prompt,0.1875,0.15625,0.03125,Yes,Yes,False,False,33.875,33.6875,33.875,33.71875,1,500
layer20_k500_random0,layerwise_ci_top,20,500,1.0,105478,random_neurons_0,actual_ci_D_same_prompt,0.0625,0.09375,-0.03125,Yes,Yes,False,False,34.40625,34.34375,34.46875,34.375,1,500
layer20_k500_random0,layerwise_ci_top,20,500,1.0,105569,random_neurons_0,actual_ci_D_same_prompt,0.15625,0.15625,0.0,Yes,Yes,False,False,33.34375,33.1875,33.375,33.21875,1,500
layer20_k500_random0,layerwise_ci_top,20,500,1.0,105659,random_neurons_0,actual_ci_D_same_prompt,0.1875,0.21875,-0.03125,Yes,Yes,False,False,34.6875,34.5,34.71875,34.5,1,500
layer20_k500_random0,layerwise_ci_top,20,500,1.0,105724,random_neurons_0,actual_ci_D_same_prompt,0.75,0.75,0.0,Yes,Yes,False,False,34.25,33.5,34.28125,33.53125,1,500
layer20_k500_random0,layerwise_ci_top,20,500,1.0,105789,random_neurons_0,actual_ci_D_same_prompt,0.46875,0.5,-0.03125,Yes,Yes,False,False,34.9375,34.46875,35.0,34.5,1,500
layer20_k500_random0,layerwise_ci_top,20,500,1.0,105796,random_neurons_0,actual_ci_D_same_prompt,1.09375,1.09375,0.0,Yes,Yes,False,False,36.25,35.15625,36.28125,35.1875,1,500
layer20_k500_random0,layerwise_ci_top,20,500,1.0,105798,random_neurons_0,actual_ci_D_same_prompt,0.65625,0.6875,-0.03125,Yes,Yes,False,False,33.875,33.21875,33.90625,33.21875,1,500
layer20_k500_random0,layerwise_ci_top,20,500,1.0,105953,random_neurons_0,actual_ci_D_same_prompt,0.71875,0.71875,0.0,Yes,Yes,False,False,34.15625,33.4375,34.1875,33.46875,1,500
layer20_k500_random0,layerwise_ci_top,20,500,1.0,106145,random_neurons_0,actual_ci_D_same_prompt,0.28125,0.28125,0.0,Yes,Yes,False,False,34.21875,33.9375,34.21875,33.9375,1,500
layer20_k500_random0,layerwise_ci_top,20,500,1.0,106278,random_neurons_0,actual_ci_D_same_prompt,1.0625,1.0625,0.0,Yes,Yes,False,False,36.6875,35.625,36.6875,35.625,1,500
layer20_k500_random0,layerwise_ci_top,20,500,1.0,106314,random_neurons_0,actual_ci_D_same_prompt,0.4375,0.4375,0.0,Yes,Yes,False,False,34.6875,34.25,34.6875,34.25,1,500
layer20_k500_random0,layerwise_ci_top,20,500,1.0,106566,random_neurons_0,actual_ci_D_same_prompt,0.1875,0.15625,0.03125,Yes,Yes,False,False,35.03125,34.84375,35.0625,34.90625,1,500
layer20_k500_random0,layerwise_ci_top,20,500,1.0,106702,random_neurons_0,actual_ci_D_same_prompt,0.34375,0.34375,0.0,Yes,Yes,False,False,35.34375,35.0,35.375,35.03125,1,500
layer20_k500_random0,layerwise_ci_top,20,500,1.0,106703,random_neurons_0,actual_ci_D_same_prompt,1.15625,1.1875,-0.03125,Yes,Yes,False,False,36.96875,35.8125,36.96875,35.78125,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,100034,random_neurons_1,actual_ci_D_same_prompt,0.5625,0.53125,0.03125,Yes,Yes,False,False,36.40625,35.84375,36.40625,35.875,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,100185,random_neurons_1,actual_ci_D_same_prompt,0.53125,0.5,0.03125,Yes,Yes,False,False,33.8125,33.28125,33.78125,33.28125,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,100206,random_neurons_1,actual_ci_D_same_prompt,0.5,0.5,0.0,Yes,Yes,False,False,35.3125,34.8125,35.28125,34.78125,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,100394,random_neurons_1,actual_ci_D_same_prompt,1.1875,1.1875,0.0,Yes,Yes,False,False,36.5625,35.375,36.5625,35.375,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,100459,random_neurons_1,actual_ci_D_same_prompt,0.53125,0.34375,0.1875,Yes,Yes,False,False,36.65625,36.125,36.53125,36.1875,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,100505,random_neurons_1,actual_ci_D_same_prompt,0.5,0.46875,0.03125,Yes,Yes,False,False,35.5625,35.0625,35.5,35.03125,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,100747,random_neurons_1,actual_ci_D_same_prompt,0.15625,0.15625,0.0,Yes,Yes,False,False,35.375,35.21875,35.375,35.21875,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,100791,random_neurons_1,actual_ci_D_same_prompt,0.375,0.40625,-0.03125,Yes,Yes,False,False,33.75,33.375,33.75,33.34375,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,100798,random_neurons_1,actual_ci_D_same_prompt,0.96875,0.90625,0.0625,Yes,Yes,False,False,35.9375,34.96875,35.875,34.96875,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,100850,random_neurons_1,actual_ci_D_same_prompt,0.4375,0.46875,-0.03125,Yes,Yes,False,False,35.71875,35.28125,35.71875,35.25,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,100919,random_neurons_1,actual_ci_D_same_prompt,1.46875,1.46875,0.0,Yes,Yes,False,False,35.46875,34.0,35.4375,33.96875,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,100921,random_neurons_1,actual_ci_D_same_prompt,0.46875,0.4375,0.03125,Yes,Yes,False,False,36.28125,35.8125,36.25,35.8125,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,100927,random_neurons_1,actual_ci_D_same_prompt,0.21875,0.28125,-0.0625,Yes,Yes,False,False,34.75,34.53125,34.75,34.46875,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,100962,random_neurons_1,actual_ci_D_same_prompt,0.8125,0.78125,0.03125,Yes,Yes,False,False,35.25,34.4375,35.21875,34.4375,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,101109,random_neurons_1,actual_ci_D_same_prompt,0.59375,0.53125,0.0625,Yes,Yes,False,False,36.59375,36.0,36.5,35.96875,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,101157,random_neurons_1,actual_ci_D_same_prompt,0.65625,0.59375,0.0625,Yes,Yes,False,False,35.40625,34.75,35.34375,34.75,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,101397,random_neurons_1,actual_ci_D_same_prompt,0.5625,0.53125,0.03125,Yes,Yes,False,False,35.125,34.5625,35.09375,34.5625,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,101521,random_neurons_1,actual_ci_D_same_prompt,0.5,0.5,0.0,Yes,Yes,False,False,35.625,35.125,35.59375,35.09375,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,101559,random_neurons_1,actual_ci_D_same_prompt,0.6875,0.71875,-0.03125,Yes,Yes,False,False,33.78125,33.09375,33.75,33.03125,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,101582,random_neurons_1,actual_ci_D_same_prompt,0.1875,0.03125,0.15625,Yes,Yes,False,False,35.71875,35.53125,35.65625,35.625,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,101660,random_neurons_1,actual_ci_D_same_prompt,1.3125,1.15625,0.15625,Yes,Yes,False,False,37.0,35.6875,36.90625,35.75,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,101678,random_neurons_1,actual_ci_D_same_prompt,0.53125,0.5,0.03125,Yes,Yes,False,False,35.09375,34.5625,35.03125,34.53125,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,101979,random_neurons_1,actual_ci_D_same_prompt,1.71875,1.65625,0.0625,Yes,Yes,False,False,34.4375,32.71875,34.375,32.71875,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,101985,random_neurons_1,actual_ci_D_same_prompt,0.1875,0.15625,0.03125,Yes,Yes,False,False,34.25,34.0625,34.15625,34.0,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,102112,random_neurons_1,actual_ci_D_same_prompt,0.5625,0.46875,0.09375,Yes,Yes,False,False,35.96875,35.40625,35.90625,35.4375,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,102183,random_neurons_1,actual_ci_D_same_prompt,0.3125,0.3125,0.0,Yes,Yes,False,False,33.75,33.4375,33.75,33.4375,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,102187,random_neurons_1,actual_ci_D_same_prompt,1.34375,1.375,-0.03125,Yes,Yes,False,False,34.8125,33.46875,34.8125,33.4375,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,102242,random_neurons_1,actual_ci_D_same_prompt,0.0625,0.0,0.0625,Yes,No,True,True,34.59375,34.53125,34.53125,34.53125,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,102269,random_neurons_1,actual_ci_D_same_prompt,0.8125,0.875,-0.0625,Yes,Yes,False,False,36.0,35.1875,36.0,35.125,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,102285,random_neurons_1,actual_ci_D_same_prompt,1.0625,1.0,0.0625,Yes,Yes,False,False,36.3125,35.25,36.25,35.25,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,102334,random_neurons_1,actual_ci_D_same_prompt,1.65625,1.5625,0.09375,Yes,Yes,False,False,38.1875,36.53125,38.09375,36.53125,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,102393,random_neurons_1,actual_ci_D_same_prompt,0.15625,0.15625,0.0,Yes,Yes,False,False,34.3125,34.15625,34.28125,34.125,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,102470,random_neurons_1,actual_ci_D_same_prompt,3.21875,2.90625,0.3125,Yes,Yes,False,False,36.34375,33.125,36.1875,33.28125,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,102559,random_neurons_1,actual_ci_D_same_prompt,1.28125,1.21875,0.0625,Yes,Yes,False,False,35.09375,33.8125,35.0,33.78125,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,102596,random_neurons_1,actual_ci_D_same_prompt,0.15625,0.1875,-0.03125,Yes,Yes,False,False,35.25,35.09375,35.25,35.0625,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,102600,random_neurons_1,actual_ci_D_same_prompt,1.28125,1.21875,0.0625,Yes,Yes,False,False,35.84375,34.5625,35.78125,34.5625,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,102646,random_neurons_1,actual_ci_D_same_prompt,1.59375,1.46875,0.125,Yes,Yes,False,False,36.59375,35.0,36.5,35.03125,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,102648,random_neurons_1,actual_ci_D_same_prompt,2.65625,2.5625,0.09375,Yes,Yes,False,False,37.9375,35.28125,37.90625,35.34375,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,102663,random_neurons_1,actual_ci_D_same_prompt,1.59375,1.53125,0.0625,Yes,Yes,False,False,36.53125,34.9375,36.46875,34.9375,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,102704,random_neurons_1,actual_ci_D_same_prompt,0.0625,0.0625,0.0,Yes,Yes,False,False,35.4375,35.375,35.40625,35.34375,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,102734,random_neurons_1,actual_ci_D_same_prompt,1.5,1.40625,0.09375,Yes,Yes,False,False,37.125,35.625,37.09375,35.6875,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,102761,random_neurons_1,actual_ci_D_same_prompt,0.59375,0.53125,0.0625,Yes,Yes,False,False,34.84375,34.25,34.78125,34.25,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,102770,random_neurons_1,actual_ci_D_same_prompt,0.53125,0.59375,-0.0625,Yes,Yes,False,False,34.96875,34.4375,34.96875,34.375,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,102782,random_neurons_1,actual_ci_D_same_prompt,0.1875,0.1875,0.0,Yes,Yes,False,False,34.03125,33.84375,34.03125,33.84375,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,102833,random_neurons_1,actual_ci_D_same_prompt,0.53125,0.5625,-0.03125,Yes,Yes,False,False,36.15625,35.625,36.1875,35.625,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,102946,random_neurons_1,actual_ci_D_same_prompt,0.75,0.71875,0.03125,Yes,Yes,False,False,35.09375,34.34375,35.0625,34.34375,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,102969,random_neurons_1,actual_ci_D_same_prompt,0.4375,0.4375,0.0,Yes,Yes,False,False,34.15625,33.71875,34.125,33.6875,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,103124,random_neurons_1,actual_ci_D_same_prompt,0.53125,0.5,0.03125,Yes,Yes,False,False,33.96875,33.4375,33.90625,33.40625,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,103156,random_neurons_1,actual_ci_D_same_prompt,1.28125,1.25,0.03125,Yes,Yes,False,False,35.4375,34.15625,35.375,34.125,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,103239,random_neurons_1,actual_ci_D_same_prompt,0.375,0.375,0.0,Yes,Yes,False,False,34.53125,34.15625,34.5,34.125,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,103354,random_neurons_1,actual_ci_D_same_prompt,0.25,0.3125,-0.0625,Yes,Yes,False,False,35.84375,35.59375,35.84375,35.53125,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,103377,random_neurons_1,actual_ci_D_same_prompt,0.90625,0.9375,-0.03125,Yes,Yes,False,False,35.84375,34.9375,35.84375,34.90625,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,103382,random_neurons_1,actual_ci_D_same_prompt,0.375,0.3125,0.0625,Yes,Yes,False,False,36.0,35.625,35.96875,35.65625,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,103470,random_neurons_1,actual_ci_D_same_prompt,0.875,0.9375,-0.0625,Yes,Yes,False,False,34.59375,33.71875,34.53125,33.59375,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,103582,random_neurons_1,actual_ci_D_same_prompt,1.46875,1.34375,0.125,Yes,Yes,False,False,37.03125,35.5625,36.9375,35.59375,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,103628,random_neurons_1,actual_ci_D_same_prompt,0.625,0.53125,0.09375,Yes,Yes,False,False,35.0625,34.4375,35.0,34.46875,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,103671,random_neurons_1,actual_ci_D_same_prompt,0.375,0.25,0.125,Yes,Yes,False,False,34.71875,34.34375,34.65625,34.40625,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,103672,random_neurons_1,actual_ci_D_same_prompt,1.4375,1.34375,0.09375,Yes,Yes,False,False,36.59375,35.15625,36.5625,35.21875,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,103691,random_neurons_1,actual_ci_D_same_prompt,0.28125,0.34375,-0.0625,Yes,Yes,False,False,34.9375,34.65625,34.9375,34.59375,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,103766,random_neurons_1,actual_ci_D_same_prompt,0.78125,0.6875,0.09375,Yes,Yes,False,False,35.1875,34.40625,35.09375,34.40625,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,103792,random_neurons_1,actual_ci_D_same_prompt,0.25,0.28125,-0.03125,Yes,Yes,False,False,35.1875,34.9375,35.1875,34.90625,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,103847,random_neurons_1,actual_ci_D_same_prompt,0.84375,0.84375,0.0,Yes,Yes,False,False,34.875,34.03125,34.8125,33.96875,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,103920,random_neurons_1,actual_ci_D_same_prompt,2.9375,2.8125,0.125,Yes,Yes,False,False,38.4375,35.5,38.375,35.5625,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,103971,random_neurons_1,actual_ci_D_same_prompt,0.65625,0.625,0.03125,Yes,Yes,False,False,34.96875,34.3125,34.90625,34.28125,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,103998,random_neurons_1,actual_ci_D_same_prompt,1.5625,1.40625,0.15625,Yes,Yes,False,False,36.1875,34.625,36.09375,34.6875,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,104043,random_neurons_1,actual_ci_D_same_prompt,0.6875,0.6875,0.0,Yes,Yes,False,False,35.4375,34.75,35.40625,34.71875,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,104083,random_neurons_1,actual_ci_D_same_prompt,0.1875,0.21875,-0.03125,Yes,Yes,False,False,33.9375,33.75,33.90625,33.6875,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,104114,random_neurons_1,actual_ci_D_same_prompt,0.6875,0.59375,0.09375,Yes,Yes,False,False,35.25,34.5625,35.1875,34.59375,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,104217,random_neurons_1,actual_ci_D_same_prompt,0.3125,0.28125,0.03125,Yes,Yes,False,False,33.96875,33.65625,33.90625,33.625,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,104248,random_neurons_1,actual_ci_D_same_prompt,0.5,0.46875,0.03125,Yes,Yes,False,False,34.96875,34.46875,34.96875,34.5,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,104384,random_neurons_1,actual_ci_D_same_prompt,0.65625,0.6875,-0.03125,Yes,Yes,False,False,36.09375,35.4375,36.09375,35.40625,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,104463,random_neurons_1,actual_ci_D_same_prompt,1.40625,1.3125,0.09375,Yes,Yes,False,False,36.375,34.96875,36.3125,35.0,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,104514,random_neurons_1,actual_ci_D_same_prompt,1.1875,1.03125,0.15625,Yes,Yes,False,False,34.375,33.1875,34.3125,33.28125,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,104537,random_neurons_1,actual_ci_D_same_prompt,0.65625,0.625,0.03125,Yes,Yes,False,False,35.03125,34.375,34.9375,34.3125,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,104606,random_neurons_1,actual_ci_D_same_prompt,1.0,1.03125,-0.03125,Yes,Yes,False,False,35.375,34.375,35.375,34.34375,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,104688,random_neurons_1,actual_ci_D_same_prompt,1.3125,1.25,0.0625,Yes,Yes,False,False,35.75,34.4375,35.71875,34.46875,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,104689,random_neurons_1,actual_ci_D_same_prompt,0.75,0.625,0.125,Yes,Yes,False,False,34.40625,33.65625,34.34375,33.71875,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,104828,random_neurons_1,actual_ci_D_same_prompt,0.34375,0.40625,-0.0625,Yes,Yes,False,False,34.21875,33.875,34.21875,33.8125,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,104957,random_neurons_1,actual_ci_D_same_prompt,1.1875,1.1875,0.0,Yes,Yes,False,False,35.9375,34.75,35.9375,34.75,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,105160,random_neurons_1,actual_ci_D_same_prompt,0.25,0.1875,0.0625,Yes,Yes,False,False,35.75,35.5,35.71875,35.53125,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,105315,random_neurons_1,actual_ci_D_same_prompt,0.1875,0.15625,0.03125,Yes,Yes,False,False,33.875,33.6875,33.78125,33.625,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,105478,random_neurons_1,actual_ci_D_same_prompt,0.0625,0.09375,-0.03125,Yes,Yes,False,False,34.40625,34.34375,34.34375,34.25,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,105569,random_neurons_1,actual_ci_D_same_prompt,0.15625,0.1875,-0.03125,Yes,Yes,False,False,33.34375,33.1875,33.3125,33.125,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,105659,random_neurons_1,actual_ci_D_same_prompt,0.1875,0.21875,-0.03125,Yes,Yes,False,False,34.6875,34.5,34.6875,34.46875,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,105724,random_neurons_1,actual_ci_D_same_prompt,0.75,0.75,0.0,Yes,Yes,False,False,34.25,33.5,34.1875,33.4375,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,105789,random_neurons_1,actual_ci_D_same_prompt,0.46875,0.46875,0.0,Yes,Yes,False,False,34.9375,34.46875,34.9375,34.46875,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,105796,random_neurons_1,actual_ci_D_same_prompt,1.09375,1.0625,0.03125,Yes,Yes,False,False,36.25,35.15625,36.21875,35.15625,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,105798,random_neurons_1,actual_ci_D_same_prompt,0.65625,0.59375,0.0625,Yes,Yes,False,False,33.875,33.21875,33.8125,33.21875,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,105953,random_neurons_1,actual_ci_D_same_prompt,0.71875,0.75,-0.03125,Yes,Yes,False,False,34.15625,33.4375,34.125,33.375,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,106145,random_neurons_1,actual_ci_D_same_prompt,0.28125,0.21875,0.0625,Yes,Yes,False,False,34.21875,33.9375,34.15625,33.9375,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,106278,random_neurons_1,actual_ci_D_same_prompt,1.0625,1.0,0.0625,Yes,Yes,False,False,36.6875,35.625,36.65625,35.65625,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,106314,random_neurons_1,actual_ci_D_same_prompt,0.4375,0.4375,0.0,Yes,Yes,False,False,34.6875,34.25,34.6875,34.25,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,106566,random_neurons_1,actual_ci_D_same_prompt,0.1875,0.25,-0.0625,Yes,Yes,False,False,35.03125,34.84375,35.03125,34.78125,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,106702,random_neurons_1,actual_ci_D_same_prompt,0.34375,0.34375,0.0,Yes,Yes,False,False,35.34375,35.0,35.375,35.03125,1,500
layer20_k500_random1,layerwise_ci_top,20,500,1.0,106703,random_neurons_1,actual_ci_D_same_prompt,1.15625,1.09375,0.0625,Yes,Yes,False,False,36.96875,35.8125,36.90625,35.8125,1,500
layer20_k500_random2,layerwise_ci_top,20,500,1.0,100034,random_neurons_2,actual_ci_D_same_prompt,0.5625,0.5625,0.0,Yes,Yes,False,False,36.40625,35.84375,36.40625,35.84375,1,500
layer20_k500_random2,layerwise_ci_top,20,500,1.0,100185,random_neurons_2,actual_ci_D_same_prompt,0.53125,0.5,0.03125,Yes,Yes,False,False,33.8125,33.28125,33.78125,33.28125,1,500
