layer,component,mode,alpha,scenario_id,control_type,normal_margin,intervened_margin,delta_toward_yes,normal_decision,intervened_decision,no_to_yes_flip
3,attn,remove_positive,1.5,105789,random_direction_0,-0.78125,-0.75,0.03125,No,No,False
3,attn,remove_positive,1.5,105796,random_direction_0,-0.03125,-0.03125,0.0,No,No,False
3,attn,remove_positive,1.5,105798,random_direction_0,-0.75,-0.75,0.0,No,No,False
3,attn,remove_positive,1.5,105953,random_direction_0,-0.25,-0.21875,0.03125,No,No,False
3,attn,remove_positive,1.5,106145,random_direction_0,-1.90625,-1.90625,0.0,No,No,False
3,attn,remove_positive,1.5,106278,random_direction_0,-0.65625,-0.65625,0.0,No,No,False
3,attn,remove_positive,1.5,106314,random_direction_0,-0.5625,-0.5625,0.0,No,No,False
3,attn,remove_positive,1.5,106566,random_direction_0,-0.1875,-0.21875,-0.03125,No,No,False
3,attn,remove_positive,1.5,106702,random_direction_0,-0.21875,-0.21875,0.0,No,No,False
3,attn,remove_positive,1.5,106703,random_direction_0,-0.21875,-0.21875,0.0,No,No,False
3,mlp,remove_positive,0.5,100034,real_direction,-0.8125,-0.8125,0.0,No,No,False
3,mlp,remove_positive,0.5,100185,real_direction,-0.65625,-0.65625,0.0,No,No,False
3,mlp,remove_positive,0.5,100206,real_direction,-0.25,-0.28125,-0.03125,No,No,False
3,mlp,remove_positive,0.5,100394,real_direction,-0.0625,-0.03125,0.03125,No,No,False
3,mlp,remove_positive,0.5,100459,real_direction,-1.875,-1.875,0.0,No,No,False
3,mlp,remove_positive,0.5,100505,real_direction,-0.78125,-0.78125,0.0,No,No,False
3,mlp,remove_positive,0.5,100747,real_direction,-0.28125,-0.25,0.03125,No,No,False
3,mlp,remove_positive,0.5,100791,real_direction,-0.59375,-0.5625,0.03125,No,No,False
3,mlp,remove_positive,0.5,100798,real_direction,-0.1875,-0.15625,0.03125,No,No,False
3,mlp,remove_positive,0.5,100850,real_direction,-0.34375,-0.3125,0.03125,No,No,False
3,mlp,remove_positive,0.5,100919,real_direction,-0.1875,-0.1875,0.0,No,No,False
3,mlp,remove_positive,0.5,100921,real_direction,-0.78125,-0.78125,0.0,No,No,False
3,mlp,remove_positive,0.5,100927,real_direction,-0.40625,-0.40625,0.0,No,No,False
3,mlp,remove_positive,0.5,100962,real_direction,-0.25,-0.21875,0.03125,No,No,False
3,mlp,remove_positive,0.5,101109,real_direction,-1.125,-1.125,0.0,No,No,False
3,mlp,remove_positive,0.5,101157,real_direction,-0.84375,-0.84375,0.0,No,No,False
3,mlp,remove_positive,0.5,101397,real_direction,0.0,0.03125,0.03125,No,Yes,True
3,mlp,remove_positive,0.5,101521,real_direction,-0.34375,-0.34375,0.0,No,No,False
3,mlp,remove_positive,0.5,101559,real_direction,-0.03125,0.0,0.03125,No,No,False
3,mlp,remove_positive,0.5,101582,real_direction,-1.15625,-1.15625,0.0,No,No,False
3,mlp,remove_positive,0.5,101660,real_direction,-2.84375,-2.84375,0.0,No,No,False
3,mlp,remove_positive,0.5,101678,real_direction,-1.15625,-1.15625,0.0,No,No,False
3,mlp,remove_positive,0.5,101979,real_direction,-0.0625,-0.0625,0.0,No,No,False
3,mlp,remove_positive,0.5,101985,real_direction,-0.96875,-1.0,-0.03125,No,No,False
3,mlp,remove_positive,0.5,102112,real_direction,-0.53125,-0.53125,0.0,No,No,False
3,mlp,remove_positive,0.5,102183,real_direction,-0.59375,-0.59375,0.0,No,No,False
3,mlp,remove_positive,0.5,102187,real_direction,-0.03125,0.0,0.03125,No,No,False
3,mlp,remove_positive,0.5,102242,real_direction,-2.15625,-2.15625,0.0,No,No,False
3,mlp,remove_positive,0.5,102269,real_direction,-0.34375,-0.34375,0.0,No,No,False
3,mlp,remove_positive,0.5,102285,real_direction,-1.15625,-1.125,0.03125,No,No,False
3,mlp,remove_positive,0.5,102334,real_direction,-0.875,-0.875,0.0,No,No,False
3,mlp,remove_positive,0.5,102393,real_direction,-0.75,-0.71875,0.03125,No,No,False
3,mlp,remove_positive,0.5,102470,real_direction,-1.0,-1.0,0.0,No,No,False
3,mlp,remove_positive,0.5,102559,real_direction,-0.3125,-0.28125,0.03125,No,No,False
3,mlp,remove_positive,0.5,102596,real_direction,-0.40625,-0.375,0.03125,No,No,False
3,mlp,remove_positive,0.5,102600,real_direction,-0.40625,-0.375,0.03125,No,No,False
3,mlp,remove_positive,0.5,102646,real_direction,-0.34375,-0.34375,0.0,No,No,False
3,mlp,remove_positive,0.5,102648,real_direction,-0.03125,0.0,0.03125,No,No,False
3,mlp,remove_positive,0.5,102663,real_direction,-0.40625,-0.375,0.03125,No,No,False
3,mlp,remove_positive,0.5,102704,real_direction,-0.65625,-0.59375,0.0625,No,No,False
3,mlp,remove_positive,0.5,102734,real_direction,-0.25,-0.25,0.0,No,No,False
3,mlp,remove_positive,0.5,102761,real_direction,-1.1875,-1.21875,-0.03125,No,No,False
3,mlp,remove_positive,0.5,102770,real_direction,-0.25,-0.28125,-0.03125,No,No,False
3,mlp,remove_positive,0.5,102782,real_direction,-0.09375,-0.09375,0.0,No,No,False
3,mlp,remove_positive,0.5,102833,real_direction,-0.21875,-0.1875,0.03125,No,No,False
3,mlp,remove_positive,0.5,102946,real_direction,-1.125,-1.125,0.0,No,No,False
3,mlp,remove_positive,0.5,102969,real_direction,-0.40625,-0.40625,0.0,No,No,False
3,mlp,remove_positive,0.5,103124,real_direction,-0.90625,-0.9375,-0.03125,No,No,False
3,mlp,remove_positive,0.5,103156,real_direction,-0.375,-0.40625,-0.03125,No,No,False
3,mlp,remove_positive,0.5,103239,real_direction,-0.375,-0.375,0.0,No,No,False
3,mlp,remove_positive,0.5,103354,real_direction,-0.71875,-0.6875,0.03125,No,No,False
3,mlp,remove_positive,0.5,103377,real_direction,-0.09375,-0.09375,0.0,No,No,False
3,mlp,remove_positive,0.5,103382,real_direction,-1.5,-1.46875,0.03125,No,No,False
3,mlp,remove_positive,0.5,103470,real_direction,-0.25,-0.25,0.0,No,No,False
3,mlp,remove_positive,0.5,103582,real_direction,-0.53125,-0.53125,0.0,No,No,False
3,mlp,remove_positive,0.5,103628,real_direction,-0.5625,-0.53125,0.03125,No,No,False
3,mlp,remove_positive,0.5,103671,real_direction,-1.96875,-2.0,-0.03125,No,No,False
3,mlp,remove_positive,0.5,103672,real_direction,-0.375,-0.34375,0.03125,No,No,False
3,mlp,remove_positive,0.5,103691,real_direction,-0.1875,-0.1875,0.0,No,No,False
3,mlp,remove_positive,0.5,103766,real_direction,-0.625,-0.625,0.0,No,No,False
3,mlp,remove_positive,0.5,103792,real_direction,-0.28125,-0.25,0.03125,No,No,False
3,mlp,remove_positive,0.5,103847,real_direction,-0.46875,-0.46875,0.0,No,No,False
3,mlp,remove_positive,0.5,103920,real_direction,-0.28125,-0.25,0.03125,No,No,False
3,mlp,remove_positive,0.5,103971,real_direction,-0.90625,-0.875,0.03125,No,No,False
3,mlp,remove_positive,0.5,103998,real_direction,-0.65625,-0.625,0.03125,No,No,False
3,mlp,remove_positive,0.5,104043,real_direction,-0.78125,-0.78125,0.0,No,No,False
3,mlp,remove_positive,0.5,104083,real_direction,-0.84375,-0.8125,0.03125,No,No,False
3,mlp,remove_positive,0.5,104114,real_direction,-1.0625,-1.0625,0.0,No,No,False
3,mlp,remove_positive,0.5,104217,real_direction,-0.5625,-0.53125,0.03125,No,No,False
3,mlp,remove_positive,0.5,104248,real_direction,-0.84375,-0.875,-0.03125,No,No,False
3,mlp,remove_positive,0.5,104384,real_direction,-2.25,-2.25,0.0,No,No,False
3,mlp,remove_positive,0.5,104463,real_direction,-0.4375,-0.4375,0.0,No,No,False
3,mlp,remove_positive,0.5,104514,real_direction,-2.28125,-2.28125,0.0,No,No,False
3,mlp,remove_positive,0.5,104537,real_direction,-0.3125,-0.28125,0.03125,No,No,False
3,mlp,remove_positive,0.5,104606,real_direction,-0.03125,-0.03125,0.0,No,No,False
3,mlp,remove_positive,0.5,104688,real_direction,-0.4375,-0.4375,0.0,No,No,False
3,mlp,remove_positive,0.5,104689,real_direction,-2.4375,-2.40625,0.03125,No,No,False
3,mlp,remove_positive,0.5,104828,real_direction,-0.125,-0.125,0.0,No,No,False
3,mlp,remove_positive,0.5,104957,real_direction,-0.40625,-0.40625,0.0,No,No,False
3,mlp,remove_positive,0.5,105160,real_direction,-0.8125,-0.8125,0.0,No,No,False
3,mlp,remove_positive,0.5,105315,real_direction,-0.875,-0.90625,-0.03125,No,No,False
3,mlp,remove_positive,0.5,105478,real_direction,-0.96875,-1.0,-0.03125,No,No,False
3,mlp,remove_positive,0.5,105569,real_direction,-0.25,-0.25,0.0,No,No,False
3,mlp,remove_positive,0.5,105659,real_direction,-0.5625,-0.53125,0.03125,No,No,False
3,mlp,remove_positive,0.5,105724,real_direction,-0.15625,-0.15625,0.0,No,No,False
3,mlp,remove_positive,0.5,105789,real_direction,-0.78125,-0.78125,0.0,No,No,False
3,mlp,remove_positive,0.5,105796,real_direction,-0.03125,-0.03125,0.0,No,No,False
3,mlp,remove_positive,0.5,105798,real_direction,-0.75,-0.75,0.0,No,No,False
3,mlp,remove_positive,0.5,105953,real_direction,-0.25,-0.21875,0.03125,No,No,False
3,mlp,remove_positive,0.5,106145,real_direction,-1.90625,-1.90625,0.0,No,No,False
3,mlp,remove_positive,0.5,106278,real_direction,-0.65625,-0.625,0.03125,No,No,False
3,mlp,remove_positive,0.5,106314,real_direction,-0.5625,-0.5625,0.0,No,No,False
3,mlp,remove_positive,0.5,106566,real_direction,-0.1875,-0.1875,0.0,No,No,False
3,mlp,remove_positive,0.5,106702,real_direction,-0.21875,-0.21875,0.0,No,No,False
3,mlp,remove_positive,0.5,106703,real_direction,-0.21875,-0.21875,0.0,No,No,False
3,mlp,remove_positive,0.5,100034,random_direction_0,-0.8125,-0.8125,0.0,No,No,False
3,mlp,remove_positive,0.5,100185,random_direction_0,-0.65625,-0.65625,0.0,No,No,False
3,mlp,remove_positive,0.5,100206,random_direction_0,-0.25,-0.25,0.0,No,No,False
3,mlp,remove_positive,0.5,100394,random_direction_0,-0.0625,-0.0625,0.0,No,No,False
3,mlp,remove_positive,0.5,100459,random_direction_0,-1.875,-1.875,0.0,No,No,False
3,mlp,remove_positive,0.5,100505,random_direction_0,-0.78125,-0.78125,0.0,No,No,False
3,mlp,remove_positive,0.5,100747,random_direction_0,-0.28125,-0.28125,0.0,No,No,False
3,mlp,remove_positive,0.5,100791,random_direction_0,-0.59375,-0.59375,0.0,No,No,False
3,mlp,remove_positive,0.5,100798,random_direction_0,-0.1875,-0.1875,0.0,No,No,False
3,mlp,remove_positive,0.5,100850,random_direction_0,-0.34375,-0.34375,0.0,No,No,False
3,mlp,remove_positive,0.5,100919,random_direction_0,-0.1875,-0.1875,0.0,No,No,False
3,mlp,remove_positive,0.5,100921,random_direction_0,-0.78125,-0.78125,0.0,No,No,False
3,mlp,remove_positive,0.5,100927,random_direction_0,-0.40625,-0.40625,0.0,No,No,False
3,mlp,remove_positive,0.5,100962,random_direction_0,-0.25,-0.25,0.0,No,No,False
3,mlp,remove_positive,0.5,101109,random_direction_0,-1.125,-1.125,0.0,No,No,False
3,mlp,remove_positive,0.5,101157,random_direction_0,-0.84375,-0.84375,0.0,No,No,False
3,mlp,remove_positive,0.5,101397,random_direction_0,0.0,0.0,0.0,No,No,False
3,mlp,remove_positive,0.5,101521,random_direction_0,-0.34375,-0.34375,0.0,No,No,False
3,mlp,remove_positive,0.5,101559,random_direction_0,-0.03125,-0.03125,0.0,No,No,False
3,mlp,remove_positive,0.5,101582,random_direction_0,-1.15625,-1.15625,0.0,No,No,False
3,mlp,remove_positive,0.5,101660,random_direction_0,-2.84375,-2.84375,0.0,No,No,False
3,mlp,remove_positive,0.5,101678,random_direction_0,-1.15625,-1.15625,0.0,No,No,False
3,mlp,remove_positive,0.5,101979,random_direction_0,-0.0625,-0.0625,0.0,No,No,False
3,mlp,remove_positive,0.5,101985,random_direction_0,-0.96875,-0.96875,0.0,No,No,False
3,mlp,remove_positive,0.5,102112,random_direction_0,-0.53125,-0.53125,0.0,No,No,False
3,mlp,remove_positive,0.5,102183,random_direction_0,-0.59375,-0.59375,0.0,No,No,False
3,mlp,remove_positive,0.5,102187,random_direction_0,-0.03125,-0.03125,0.0,No,No,False
3,mlp,remove_positive,0.5,102242,random_direction_0,-2.15625,-2.15625,0.0,No,No,False
3,mlp,remove_positive,0.5,102269,random_direction_0,-0.34375,-0.34375,0.0,No,No,False
3,mlp,remove_positive,0.5,102285,random_direction_0,-1.15625,-1.15625,0.0,No,No,False
3,mlp,remove_positive,0.5,102334,random_direction_0,-0.875,-0.875,0.0,No,No,False
3,mlp,remove_positive,0.5,102393,random_direction_0,-0.75,-0.75,0.0,No,No,False
3,mlp,remove_positive,0.5,102470,random_direction_0,-1.0,-1.0,0.0,No,No,False
3,mlp,remove_positive,0.5,102559,random_direction_0,-0.3125,-0.3125,0.0,No,No,False
3,mlp,remove_positive,0.5,102596,random_direction_0,-0.40625,-0.40625,0.0,No,No,False
3,mlp,remove_positive,0.5,102600,random_direction_0,-0.40625,-0.40625,0.0,No,No,False
3,mlp,remove_positive,0.5,102646,random_direction_0,-0.34375,-0.34375,0.0,No,No,False
3,mlp,remove_positive,0.5,102648,random_direction_0,-0.03125,-0.03125,0.0,No,No,False
3,mlp,remove_positive,0.5,102663,random_direction_0,-0.40625,-0.40625,0.0,No,No,False
3,mlp,remove_positive,0.5,102704,random_direction_0,-0.65625,-0.65625,0.0,No,No,False
3,mlp,remove_positive,0.5,102734,random_direction_0,-0.25,-0.25,0.0,No,No,False
3,mlp,remove_positive,0.5,102761,random_direction_0,-1.1875,-1.1875,0.0,No,No,False
3,mlp,remove_positive,0.5,102770,random_direction_0,-0.25,-0.25,0.0,No,No,False
3,mlp,remove_positive,0.5,102782,random_direction_0,-0.09375,-0.09375,0.0,No,No,False
3,mlp,remove_positive,0.5,102833,random_direction_0,-0.21875,-0.21875,0.0,No,No,False
3,mlp,remove_positive,0.5,102946,random_direction_0,-1.125,-1.125,0.0,No,No,False
3,mlp,remove_positive,0.5,102969,random_direction_0,-0.40625,-0.40625,0.0,No,No,False
3,mlp,remove_positive,0.5,103124,random_direction_0,-0.90625,-0.90625,0.0,No,No,False
3,mlp,remove_positive,0.5,103156,random_direction_0,-0.375,-0.375,0.0,No,No,False
3,mlp,remove_positive,0.5,103239,random_direction_0,-0.375,-0.375,0.0,No,No,False
3,mlp,remove_positive,0.5,103354,random_direction_0,-0.71875,-0.71875,0.0,No,No,False
3,mlp,remove_positive,0.5,103377,random_direction_0,-0.09375,-0.09375,0.0,No,No,False
3,mlp,remove_positive,0.5,103382,random_direction_0,-1.5,-1.5,0.0,No,No,False
3,mlp,remove_positive,0.5,103470,random_direction_0,-0.25,-0.25,0.0,No,No,False
3,mlp,remove_positive,0.5,103582,random_direction_0,-0.53125,-0.53125,0.0,No,No,False
3,mlp,remove_positive,0.5,103628,random_direction_0,-0.5625,-0.5625,0.0,No,No,False
3,mlp,remove_positive,0.5,103671,random_direction_0,-1.96875,-1.96875,0.0,No,No,False
3,mlp,remove_positive,0.5,103672,random_direction_0,-0.375,-0.375,0.0,No,No,False
3,mlp,remove_positive,0.5,103691,random_direction_0,-0.1875,-0.1875,0.0,No,No,False
3,mlp,remove_positive,0.5,103766,random_direction_0,-0.625,-0.625,0.0,No,No,False
3,mlp,remove_positive,0.5,103792,random_direction_0,-0.28125,-0.28125,0.0,No,No,False
3,mlp,remove_positive,0.5,103847,random_direction_0,-0.46875,-0.46875,0.0,No,No,False
3,mlp,remove_positive,0.5,103920,random_direction_0,-0.28125,-0.28125,0.0,No,No,False
3,mlp,remove_positive,0.5,103971,random_direction_0,-0.90625,-0.90625,0.0,No,No,False
3,mlp,remove_positive,0.5,103998,random_direction_0,-0.65625,-0.65625,0.0,No,No,False
3,mlp,remove_positive,0.5,104043,random_direction_0,-0.78125,-0.78125,0.0,No,No,False
3,mlp,remove_positive,0.5,104083,random_direction_0,-0.84375,-0.84375,0.0,No,No,False
3,mlp,remove_positive,0.5,104114,random_direction_0,-1.0625,-1.0625,0.0,No,No,False
3,mlp,remove_positive,0.5,104217,random_direction_0,-0.5625,-0.5625,0.0,No,No,False
3,mlp,remove_positive,0.5,104248,random_direction_0,-0.84375,-0.84375,0.0,No,No,False
3,mlp,remove_positive,0.5,104384,random_direction_0,-2.25,-2.25,0.0,No,No,False
3,mlp,remove_positive,0.5,104463,random_direction_0,-0.4375,-0.4375,0.0,No,No,False
3,mlp,remove_positive,0.5,104514,random_direction_0,-2.28125,-2.28125,0.0,No,No,False
3,mlp,remove_positive,0.5,104537,random_direction_0,-0.3125,-0.3125,0.0,No,No,False
3,mlp,remove_positive,0.5,104606,random_direction_0,-0.03125,-0.03125,0.0,No,No,False
3,mlp,remove_positive,0.5,104688,random_direction_0,-0.4375,-0.4375,0.0,No,No,False
3,mlp,remove_positive,0.5,104689,random_direction_0,-2.4375,-2.4375,0.0,No,No,False
3,mlp,remove_positive,0.5,104828,random_direction_0,-0.125,-0.125,0.0,No,No,False
3,mlp,remove_positive,0.5,104957,random_direction_0,-0.40625,-0.40625,0.0,No,No,False
3,mlp,remove_positive,0.5,105160,random_direction_0,-0.8125,-0.8125,0.0,No,No,False
3,mlp,remove_positive,0.5,105315,random_direction_0,-0.875,-0.875,0.0,No,No,False
3,mlp,remove_positive,0.5,105478,random_direction_0,-0.96875,-0.96875,0.0,No,No,False
3,mlp,remove_positive,0.5,105569,random_direction_0,-0.25,-0.25,0.0,No,No,False
3,mlp,remove_positive,0.5,105659,random_direction_0,-0.5625,-0.5625,0.0,No,No,False
3,mlp,remove_positive,0.5,105724,random_direction_0,-0.15625,-0.15625,0.0,No,No,False
3,mlp,remove_positive,0.5,105789,random_direction_0,-0.78125,-0.78125,0.0,No,No,False
3,mlp,remove_positive,0.5,105796,random_direction_0,-0.03125,-0.03125,0.0,No,No,False
3,mlp,remove_positive,0.5,105798,random_direction_0,-0.75,-0.75,0.0,No,No,False
3,mlp,remove_positive,0.5,105953,random_direction_0,-0.25,-0.25,0.0,No,No,False
3,mlp,remove_positive,0.5,106145,random_direction_0,-1.90625,-1.90625,0.0,No,No,False
3,mlp,remove_positive,0.5,106278,random_direction_0,-0.65625,-0.65625,0.0,No,No,False
3,mlp,remove_positive,0.5,106314,random_direction_0,-0.5625,-0.5625,0.0,No,No,False
3,mlp,remove_positive,0.5,106566,random_direction_0,-0.1875,-0.1875,0.0,No,No,False
3,mlp,remove_positive,0.5,106702,random_direction_0,-0.21875,-0.21875,0.0,No,No,False
3,mlp,remove_positive,0.5,106703,random_direction_0,-0.21875,-0.21875,0.0,No,No,False
3,mlp,remove_positive,1.0,100034,real_direction,-0.8125,-0.78125,0.03125,No,No,False
3,mlp,remove_positive,1.0,100185,real_direction,-0.65625,-0.65625,0.0,No,No,False
3,mlp,remove_positive,1.0,100206,real_direction,-0.25,-0.28125,-0.03125,No,No,False
3,mlp,remove_positive,1.0,100394,real_direction,-0.0625,-0.0625,0.0,No,No,False
3,mlp,remove_positive,1.0,100459,real_direction,-1.875,-1.84375,0.03125,No,No,False
3,mlp,remove_positive,1.0,100505,real_direction,-0.78125,-0.78125,0.0,No,No,False
3,mlp,remove_positive,1.0,100747,real_direction,-0.28125,-0.28125,0.0,No,No,False
3,mlp,remove_positive,1.0,100791,real_direction,-0.59375,-0.5625,0.03125,No,No,False
3,mlp,remove_positive,1.0,100798,real_direction,-0.1875,-0.15625,0.03125,No,No,False
3,mlp,remove_positive,1.0,100850,real_direction,-0.34375,-0.3125,0.03125,No,No,False
3,mlp,remove_positive,1.0,100919,real_direction,-0.1875,-0.15625,0.03125,No,No,False
3,mlp,remove_positive,1.0,100921,real_direction,-0.78125,-0.75,0.03125,No,No,False
3,mlp,remove_positive,1.0,100927,real_direction,-0.40625,-0.40625,0.0,No,No,False
3,mlp,remove_positive,1.0,100962,real_direction,-0.25,-0.21875,0.03125,No,No,False
3,mlp,remove_positive,1.0,101109,real_direction,-1.125,-1.09375,0.03125,No,No,False
3,mlp,remove_positive,1.0,101157,real_direction,-0.84375,-0.84375,0.0,No,No,False
3,mlp,remove_positive,1.0,101397,real_direction,0.0,0.03125,0.03125,No,Yes,True
3,mlp,remove_positive,1.0,101521,real_direction,-0.34375,-0.34375,0.0,No,No,False
3,mlp,remove_positive,1.0,101559,real_direction,-0.03125,-0.03125,0.0,No,No,False
3,mlp,remove_positive,1.0,101582,real_direction,-1.15625,-1.125,0.03125,No,No,False
3,mlp,remove_positive,1.0,101660,real_direction,-2.84375,-2.8125,0.03125,No,No,False
3,mlp,remove_positive,1.0,101678,real_direction,-1.15625,-1.125,0.03125,No,No,False
3,mlp,remove_positive,1.0,101979,real_direction,-0.0625,-0.0625,0.0,No,No,False
3,mlp,remove_positive,1.0,101985,real_direction,-0.96875,-0.96875,0.0,No,No,False
3,mlp,remove_positive,1.0,102112,real_direction,-0.53125,-0.5,0.03125,No,No,False
3,mlp,remove_positive,1.0,102183,real_direction,-0.59375,-0.5625,0.03125,No,No,False
3,mlp,remove_positive,1.0,102187,real_direction,-0.03125,-0.03125,0.0,No,No,False
3,mlp,remove_positive,1.0,102242,real_direction,-2.15625,-2.15625,0.0,No,No,False
3,mlp,remove_positive,1.0,102269,real_direction,-0.34375,-0.34375,0.0,No,No,False
3,mlp,remove_positive,1.0,102285,real_direction,-1.15625,-1.125,0.03125,No,No,False
3,mlp,remove_positive,1.0,102334,real_direction,-0.875,-0.875,0.0,No,No,False
3,mlp,remove_positive,1.0,102393,real_direction,-0.75,-0.71875,0.03125,No,No,False
