experiment,pair,source_model,receiver_model,scenario_id,source_version,target_version,site,layer,target_expected,original_yes_logit,original_no_logit,original_margin,original_decision,patched_yes_logit,patched_no_logit,patched_margin,patched_decision,effect,destructive_effect,rescue_effect,flipped,destroyed_no,rescued_yes,patched_is_yes,patched_is_no
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103336,D,D,final,16,No,33.96875,34.625,-0.65625,No,33.78125,34.1875,-0.40625,No,0.25,0.25,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103336,D,D,final,17,No,33.96875,34.625,-0.65625,No,33.78125,34.21875,-0.4375,No,0.21875,0.21875,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103336,D,D,final,18,No,33.96875,34.625,-0.65625,No,34.0,34.28125,-0.28125,No,0.375,0.375,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103336,D,D,final,19,No,33.96875,34.625,-0.65625,No,34.28125,34.09375,0.1875,Yes,0.84375,0.84375,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103336,D,D,final,20,No,33.96875,34.625,-0.65625,No,34.21875,33.71875,0.5,Yes,1.15625,1.15625,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103336,D,D,final,21,No,33.96875,34.625,-0.65625,No,34.21875,33.75,0.46875,Yes,1.125,1.125,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103336,D,D,final,22,No,33.96875,34.625,-0.65625,No,34.21875,33.71875,0.5,Yes,1.15625,1.15625,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103336,D,D,final,23,No,33.96875,34.625,-0.65625,No,34.21875,33.6875,0.53125,Yes,1.1875,1.1875,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103336,D,D,final,24,No,33.96875,34.625,-0.65625,No,34.21875,33.6875,0.53125,Yes,1.1875,1.1875,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103336,D,D,final,25,No,33.96875,34.625,-0.65625,No,34.25,33.6875,0.5625,Yes,1.21875,1.21875,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103336,D,D,final,26,No,33.96875,34.625,-0.65625,No,34.25,33.6875,0.5625,Yes,1.21875,1.21875,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103336,D,D,final,27,No,33.96875,34.625,-0.65625,No,30.296875,31.578125,-1.28125,No,-0.625,-0.625,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103354,D,D,final,0,No,36.5,37.21875,-0.71875,No,36.5,37.1875,-0.6875,No,0.03125,0.03125,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103354,D,D,final,1,No,36.5,37.21875,-0.71875,No,36.46875,37.1875,-0.71875,No,0.0,0.0,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103354,D,D,final,2,No,36.5,37.21875,-0.71875,No,36.46875,37.1875,-0.71875,No,0.0,0.0,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103354,D,D,final,3,No,36.5,37.21875,-0.71875,No,36.46875,37.1875,-0.71875,No,0.0,0.0,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103354,D,D,final,4,No,36.5,37.21875,-0.71875,No,36.5,37.21875,-0.71875,No,0.0,0.0,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103354,D,D,final,5,No,36.5,37.21875,-0.71875,No,36.5,37.1875,-0.6875,No,0.03125,0.03125,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103354,D,D,final,6,No,36.5,37.21875,-0.71875,No,36.5,37.1875,-0.6875,No,0.03125,0.03125,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103354,D,D,final,7,No,36.5,37.21875,-0.71875,No,36.5,37.125,-0.625,No,0.09375,0.09375,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103354,D,D,final,8,No,36.5,37.21875,-0.71875,No,36.5,37.0625,-0.5625,No,0.15625,0.15625,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103354,D,D,final,9,No,36.5,37.21875,-0.71875,No,36.4375,36.90625,-0.46875,No,0.25,0.25,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103354,D,D,final,10,No,36.5,37.21875,-0.71875,No,36.46875,36.84375,-0.375,No,0.34375,0.34375,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103354,D,D,final,11,No,36.5,37.21875,-0.71875,No,36.46875,36.8125,-0.34375,No,0.375,0.375,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103354,D,D,final,12,No,36.5,37.21875,-0.71875,No,36.46875,36.78125,-0.3125,No,0.40625,0.40625,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103354,D,D,final,13,No,36.5,37.21875,-0.71875,No,36.46875,36.8125,-0.34375,No,0.375,0.375,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103354,D,D,final,14,No,36.5,37.21875,-0.71875,No,36.375,36.78125,-0.40625,No,0.3125,0.3125,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103354,D,D,final,15,No,36.5,37.21875,-0.71875,No,36.34375,36.75,-0.40625,No,0.3125,0.3125,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103354,D,D,final,16,No,36.5,37.21875,-0.71875,No,36.375,36.71875,-0.34375,No,0.375,0.375,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103354,D,D,final,17,No,36.5,37.21875,-0.71875,No,36.40625,36.75,-0.34375,No,0.375,0.375,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103354,D,D,final,18,No,36.5,37.21875,-0.71875,No,36.53125,36.40625,0.125,Yes,0.84375,0.84375,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103354,D,D,final,19,No,36.5,37.21875,-0.71875,No,36.59375,36.1875,0.40625,Yes,1.125,1.125,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103354,D,D,final,20,No,36.5,37.21875,-0.71875,No,36.0625,35.8125,0.25,Yes,0.96875,0.96875,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103354,D,D,final,21,No,36.5,37.21875,-0.71875,No,35.96875,35.75,0.21875,Yes,0.9375,0.9375,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103354,D,D,final,22,No,36.5,37.21875,-0.71875,No,36.0,35.75,0.25,Yes,0.96875,0.96875,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103354,D,D,final,23,No,36.5,37.21875,-0.71875,No,35.96875,35.6875,0.28125,Yes,1.0,1.0,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103354,D,D,final,24,No,36.5,37.21875,-0.71875,No,35.96875,35.6875,0.28125,Yes,1.0,1.0,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103354,D,D,final,25,No,36.5,37.21875,-0.71875,No,36.0,35.6875,0.3125,Yes,1.03125,1.03125,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103354,D,D,final,26,No,36.5,37.21875,-0.71875,No,36.0,35.6875,0.3125,Yes,1.03125,1.03125,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103354,D,D,final,27,No,36.5,37.21875,-0.71875,No,31.546875,32.90625,-1.359375,No,-0.640625,-0.640625,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103377,D,D,final,0,No,36.0625,36.15625,-0.09375,No,36.0625,36.15625,-0.09375,No,0.0,0.0,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103377,D,D,final,1,No,36.0625,36.15625,-0.09375,No,36.0625,36.15625,-0.09375,No,0.0,0.0,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103377,D,D,final,2,No,36.0625,36.15625,-0.09375,No,36.0625,36.15625,-0.09375,No,0.0,0.0,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103377,D,D,final,3,No,36.0625,36.15625,-0.09375,No,36.03125,36.125,-0.09375,No,0.0,0.0,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103377,D,D,final,4,No,36.0625,36.15625,-0.09375,No,36.03125,36.15625,-0.125,No,-0.03125,-0.03125,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103377,D,D,final,5,No,36.0625,36.15625,-0.09375,No,36.0625,36.15625,-0.09375,No,0.0,0.0,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103377,D,D,final,6,No,36.0625,36.15625,-0.09375,No,36.03125,36.125,-0.09375,No,0.0,0.0,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103377,D,D,final,7,No,36.0625,36.15625,-0.09375,No,36.03125,36.09375,-0.0625,No,0.03125,0.03125,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103377,D,D,final,8,No,36.0625,36.15625,-0.09375,No,36.03125,36.0625,-0.03125,No,0.0625,0.0625,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103377,D,D,final,9,No,36.0625,36.15625,-0.09375,No,35.9375,35.9375,0.0,No,0.09375,0.09375,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103377,D,D,final,10,No,36.0625,36.15625,-0.09375,No,35.9375,35.875,0.0625,Yes,0.15625,0.15625,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103377,D,D,final,11,No,36.0625,36.15625,-0.09375,No,35.9375,35.84375,0.09375,Yes,0.1875,0.1875,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103377,D,D,final,12,No,36.0625,36.15625,-0.09375,No,35.90625,35.8125,0.09375,Yes,0.1875,0.1875,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103377,D,D,final,13,No,36.0625,36.15625,-0.09375,No,35.90625,35.78125,0.125,Yes,0.21875,0.21875,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103377,D,D,final,14,No,36.0625,36.15625,-0.09375,No,35.84375,35.75,0.09375,Yes,0.1875,0.1875,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103377,D,D,final,15,No,36.0625,36.15625,-0.09375,No,35.875,35.75,0.125,Yes,0.21875,0.21875,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103377,D,D,final,16,No,36.0625,36.15625,-0.09375,No,35.875,35.71875,0.15625,Yes,0.25,0.25,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103377,D,D,final,17,No,36.0625,36.15625,-0.09375,No,35.84375,35.71875,0.125,Yes,0.21875,0.21875,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103377,D,D,final,18,No,36.0625,36.15625,-0.09375,No,36.1875,35.40625,0.78125,Yes,0.875,0.875,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103377,D,D,final,19,No,36.0625,36.15625,-0.09375,No,36.25,35.25,1.0,Yes,1.09375,1.09375,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103377,D,D,final,20,No,36.0625,36.15625,-0.09375,No,36.0,35.0625,0.9375,Yes,1.03125,1.03125,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103377,D,D,final,21,No,36.0625,36.15625,-0.09375,No,35.96875,35.03125,0.9375,Yes,1.03125,1.03125,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103377,D,D,final,22,No,36.0625,36.15625,-0.09375,No,35.96875,35.03125,0.9375,Yes,1.03125,1.03125,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103377,D,D,final,23,No,36.0625,36.15625,-0.09375,No,36.0,35.03125,0.96875,Yes,1.0625,1.0625,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103377,D,D,final,24,No,36.0625,36.15625,-0.09375,No,35.9375,35.0,0.9375,Yes,1.03125,1.03125,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103377,D,D,final,25,No,36.0625,36.15625,-0.09375,No,35.96875,35.0,0.96875,Yes,1.0625,1.0625,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103377,D,D,final,26,No,36.0625,36.15625,-0.09375,No,35.96875,35.0,0.96875,Yes,1.0625,1.0625,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103377,D,D,final,27,No,36.0625,36.15625,-0.09375,No,31.9375,32.875,-0.9375,No,-0.84375,-0.84375,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103382,D,D,final,0,No,35.71875,37.21875,-1.5,No,35.71875,37.1875,-1.46875,No,0.03125,0.03125,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103382,D,D,final,1,No,35.71875,37.21875,-1.5,No,35.71875,37.21875,-1.5,No,0.0,0.0,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103382,D,D,final,2,No,35.71875,37.21875,-1.5,No,35.71875,37.1875,-1.46875,No,0.03125,0.03125,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103382,D,D,final,3,No,35.71875,37.21875,-1.5,No,35.6875,37.1875,-1.5,No,0.0,0.0,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103382,D,D,final,4,No,35.71875,37.21875,-1.5,No,35.71875,37.21875,-1.5,No,0.0,0.0,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103382,D,D,final,5,No,35.71875,37.21875,-1.5,No,35.75,37.25,-1.5,No,0.0,0.0,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103382,D,D,final,6,No,35.71875,37.21875,-1.5,No,35.71875,37.21875,-1.5,No,0.0,0.0,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103382,D,D,final,7,No,35.71875,37.21875,-1.5,No,35.71875,37.1875,-1.46875,No,0.03125,0.03125,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103382,D,D,final,8,No,35.71875,37.21875,-1.5,No,35.6875,37.09375,-1.40625,No,0.09375,0.09375,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103382,D,D,final,9,No,35.71875,37.21875,-1.5,No,35.625,37.0,-1.375,No,0.125,0.125,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103382,D,D,final,10,No,35.71875,37.21875,-1.5,No,35.625,36.96875,-1.34375,No,0.15625,0.15625,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103382,D,D,final,11,No,35.71875,37.21875,-1.5,No,35.59375,36.90625,-1.3125,No,0.1875,0.1875,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103382,D,D,final,12,No,35.71875,37.21875,-1.5,No,35.59375,36.90625,-1.3125,No,0.1875,0.1875,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103382,D,D,final,13,No,35.71875,37.21875,-1.5,No,35.5625,36.90625,-1.34375,No,0.15625,0.15625,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103382,D,D,final,14,No,35.71875,37.21875,-1.5,No,35.5,36.875,-1.375,No,0.125,0.125,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103382,D,D,final,15,No,35.71875,37.21875,-1.5,No,35.5,36.84375,-1.34375,No,0.15625,0.15625,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103382,D,D,final,16,No,35.71875,37.21875,-1.5,No,35.5,36.84375,-1.34375,No,0.15625,0.15625,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103382,D,D,final,17,No,35.71875,37.21875,-1.5,No,35.5625,36.84375,-1.28125,No,0.21875,0.21875,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103382,D,D,final,18,No,35.71875,37.21875,-1.5,No,36.21875,36.4375,-0.21875,No,1.28125,1.28125,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103382,D,D,final,19,No,35.71875,37.21875,-1.5,No,36.3125,36.21875,0.09375,Yes,1.59375,1.59375,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103382,D,D,final,20,No,35.71875,37.21875,-1.5,No,36.09375,35.8125,0.28125,Yes,1.78125,1.78125,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103382,D,D,final,21,No,35.71875,37.21875,-1.5,No,36.0625,35.8125,0.25,Yes,1.75,1.75,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103382,D,D,final,22,No,35.71875,37.21875,-1.5,No,36.0625,35.8125,0.25,Yes,1.75,1.75,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103382,D,D,final,23,No,35.71875,37.21875,-1.5,No,36.0625,35.75,0.3125,Yes,1.8125,1.8125,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103382,D,D,final,24,No,35.71875,37.21875,-1.5,No,36.0625,35.71875,0.34375,Yes,1.84375,1.84375,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103382,D,D,final,25,No,35.71875,37.21875,-1.5,No,36.09375,35.71875,0.375,Yes,1.875,1.875,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103382,D,D,final,26,No,35.71875,37.21875,-1.5,No,36.09375,35.71875,0.375,Yes,1.875,1.875,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103382,D,D,final,27,No,35.71875,37.21875,-1.5,No,31.546875,33.0625,-1.515625,No,-0.015625,-0.015625,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103420,D,D,final,0,No,36.03125,36.84375,-0.8125,No,36.03125,36.84375,-0.8125,No,0.0,0.0,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103420,D,D,final,1,No,36.03125,36.84375,-0.8125,No,36.03125,36.84375,-0.8125,No,0.0,0.0,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103420,D,D,final,2,No,36.03125,36.84375,-0.8125,No,36.03125,36.84375,-0.8125,No,0.0,0.0,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103420,D,D,final,3,No,36.03125,36.84375,-0.8125,No,36.0,36.8125,-0.8125,No,0.0,0.0,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103420,D,D,final,4,No,36.03125,36.84375,-0.8125,No,36.03125,36.84375,-0.8125,No,0.0,0.0,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103420,D,D,final,5,No,36.03125,36.84375,-0.8125,No,36.03125,36.84375,-0.8125,No,0.0,0.0,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103420,D,D,final,6,No,36.03125,36.84375,-0.8125,No,36.0,36.78125,-0.78125,No,0.03125,0.03125,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103420,D,D,final,7,No,36.03125,36.84375,-0.8125,No,36.0,36.78125,-0.78125,No,0.03125,0.03125,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103420,D,D,final,8,No,36.03125,36.84375,-0.8125,No,36.0,36.75,-0.75,No,0.0625,0.0625,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103420,D,D,final,9,No,36.03125,36.84375,-0.8125,No,35.9375,36.625,-0.6875,No,0.125,0.125,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103420,D,D,final,10,No,36.03125,36.84375,-0.8125,No,35.9375,36.59375,-0.65625,No,0.15625,0.15625,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103420,D,D,final,11,No,36.03125,36.84375,-0.8125,No,35.90625,36.53125,-0.625,No,0.1875,0.1875,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103420,D,D,final,12,No,36.03125,36.84375,-0.8125,No,35.875,36.53125,-0.65625,No,0.15625,0.15625,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103420,D,D,final,13,No,36.03125,36.84375,-0.8125,No,35.875,36.5625,-0.6875,No,0.125,0.125,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,103420,D,D,final,14,No,36.03125,36.84375,-0.8125,No,35.8125,36.5,-0.6875,No,0.125,0.125,,False,False,False,False,True
